Name, Latitude, Longitude, Image
Monument Aux Morts De Longueau, 49.873318,2.351174, http://lh5.ggpht.com/48R55LP9hxQwc5zXUJPGIWZnJGaAAFwZrCEnCKWa8Lvtl6PlJRyRJqh-BgZLf6xLwMxnblS1qBZCUGTMFZQ-ag
La Poste Perchée, 49.874373,2.312857, http://lh3.ggpht.com/j-HGEskPHZbZdk3Koc6pKBVnsPUE68NV4pwzTVe-QaxYLJG4ofYPEvO9s7ER0CBK2BmVpsHnQ0CoL_1byG1g
Le Chameau de la Cité, 49.875405,2.31132, http://lh5.ggpht.com/JFURQ9M8RiNtYq0JUP_Bl0pMUIoI8V5kOuh_4l0WnlHHCaLXnJxcidD2ZPp79eokeesJ-5oTQ1Vw5YMB-IH2ZA
Tendresse, 49.874752,2.313392, http://lh4.ggpht.com/EVhopC21yPjeoITIFhyFZNue3-QJywPSkYqYZwCU_QNQ3iPUWRLYjvZRZwEZ4xFDyYvhLvgUmMgzWd1uOeUe
Dubicourt Ponchart, 49.87688,2.314168, http://lh3.ggpht.com/1ZpBMfG6aj2w4-W7JPtb5U89A8d5EpnIYv8Um-_YJsXwHZk2eM7PmVsi4yMNI_dZo3IdIFw1WvPsTWyal08
Christ Aux Épines, 49.877299,2.314948, http://lh3.ggpht.com/_96iyM60kXuV4VOr4DFj220lg1la6vHxgGT4kgOi_qOc-EeZeZU64e_n-rkrW5bEnTNCCQmSZ9cKbHX5qxF5
Théâtre Jacques Tati, 49.87465,2.312157, http://lh3.ggpht.com/gWn95cMIc957yB1UlB13AVdKNIlN0NSVC3m7VJ2q_VPbgBQcLD0HLO4STAidisFvrYZImerutLs0QWH9au8
Église De Longueau, 49.869729,2.352795, http://lh3.ggpht.com/wXqxoownI8Vd0ar2caPTwRZIvLImhuFax30gHYiVNS9SiRm49gskrrlWxWMqsyJzsrl0K14ClYfl7uJdrNA1LA
Hôtel de Ville De Longueau, 49.870141,2.357319, http://lh5.ggpht.com/8uyJlzMs8qe59khLBfWOTRhvMWVnxfKEIunC_ohGPaQsar-_985mKqzrAvi6KnbvMOiq_bZ1KCSbFbh6JS8
British Cemetery Crucifix, 49.869533,2.359453, http://lh4.ggpht.com/vPFc-3dwSoMfYyn1A6KD7p8K818i8gJuLlljHMUr3JEHwcj1AT6V4tgqyBCs0wnm4l4H43cNPZxLNSKCAzg
La Cloche, 49.86998,2.352674, http://lh4.ggpht.com/41oUhXi2XAMZCoenihdFv21kPbkfXLWu7GDOrzlOO_6lBV87LwArEMx2M7rM_ZSH9I54CgyBX5FdR_Ym3fDenw
Château D'eau De Longueau, 49.867664,2.362385, http://lh4.ggpht.com/QX4Tz3LTTcyGGrklmSmhV0zl1K2YsvIhIAIj5L7LNWlIFfVACPIIcko7pEH3NLETIVI77zEu1C74KJQ5FdC-
Library, 49.868441,2.351619, http://lh5.ggpht.com/CSQg6t4RatPDy7qnLrU2xbfNiumDyBHQRPGYZ3Rvwl5mDaITJ3vMPLSDi6lrY22hN07-YGRnScCtxvgog0kP
Gare de Longueau, 49.86347,2.352125, http://lh4.ggpht.com/P-EgbO8lFee21KMXq0hqeT2cEz59nUJ3KHZlcWqZHVO_6GJ-6TqKpKjh92x4f9hwFn_prGUhgAUQo4o22LBS
La Garenne, 49.858787,2.338361, http://lh5.ggpht.com/tET335G-Y-Q9ZW9mx25PCQXNA2cX60fmcJ-19NtIA3tQJbRP5uSrZk3ZWwyNC6XRVQMUxcKNHRJo6vDpKJ5a0w
Jesus Cross, 49.858781,2.337436, http://lh4.ggpht.com/Cno-PfMKlw3z6yg3gyRNh1FuT0pGz4OvulK7HWMvRsTJUwNroPlQjDAmnE6VICAa_LNz4MDAJJ-H3dLfok_okw
Chapelle, 49.858747,2.337945, http://lh4.ggpht.com/a-JJeLi77GglqzSJzJm8dMmVX4Tzz_AvA4sZRArUm8A9cPmE0OhDGszO8a4GPiPXrCk8y9wnTAHNpV330qE
Panneau indicatif de La Garenne - Noisetier, 49.858259,2.339539, http://lh6.ggpht.com/3JTP7qHafP3Vl4rHezDKYeKe0FIc9j-C1753QuNbfyb499TEM6DXKoMu3m6iX4KEm1iRkYaTG8dtoIn0DT4
Parc Archéologique De La Garenne , 49.858987,2.338768, http://lh5.ggpht.com/_SHvWNzB2-7887zhuVmA0oiWjYqgc5drx71YITLoQHriw_tFOyNFoS1ePfpGE4LcweQjTlNeJB0j1y3CAWR7
Panneau indicatif de La Garenne  Sureau, 49.857248,2.339553, http://lh5.ggpht.com/UO73Wc-58ESeea1vtNxnX-1eRx7_zmAQUrsUtKYpz3lFWDTmo8mjanu40thKcWE5edJHlnz0wLUNmfcG9QUT-g
Cagny - Cimetière, 49.859179,2.338454, http://lh4.ggpht.com/Mn14bgB50oY96a_y1dRZUBPHyeFKDUD7NO-KBj9nFcarWgO0HGcDbjr6Fv3b3fGpNWa26pd0P2cx2BKbFKE0
Club House De L'Amiens University Club, 49.870972,2.31112, http://lh4.ggpht.com/CP6lrut0_4rzAj_kBtRnRS4DFw8vWTx3mmUV4zoavrSZ1Ld-zlpSoywpS0foU90JcYmea-5cDKhi299Kg_b7
Mediathèque Leopold Sedar Senghor, 49.873313,2.312468, http://lh4.ggpht.com/XoAwQgJ2qMRda9cLlznRbDCdSXwX_ARr-BBUOdWG4R7hz0iizhyxgAwp2zaPd0IAMdDxHTY4YoiSl2VsHEwO
Fresque , 49.873625,2.314998, http://lh4.ggpht.com/qa6ggK-xdl0iT6t8epS8i-Nu_Wz_wol0w_Ig0bPaAvmJk3VAD149qJ6dtacKix_DHbHPt73oale1tuLrKgyt
Notre Dame De La Route , 49.874142,2.306365, http://lh5.ggpht.com/z35SeexX1ZhtgBBnxhdbg5IDnehGwmIZP1dYFAnS_fZG_wzlqyl3n-3W8OLaJETbF4n0Hk5vQ1naVpvdRBM9
Stade Urbain , 49.871349,2.310101, http://lh5.ggpht.com/1xb6In6INvCiEbHDIfwBbEvMDwoBzxLKZRmHcdRm2ncoHGjfJxahuEyKslX0o_DuQ5ZyHif92GXLMulWMnSsAw
Fresque , 49.874128,2.315191, http://lh6.ggpht.com/Pldbd8uZ9J794hT-YN8q2Ajw8BEGkRS3Q2yDUsQIInin4VvpYDeLiXjsolEB-3T8pcy-IQ0IMTdquWUEcbNh
Le Blanchiment sur Pré, 49.856792,2.376908, http://lh4.ggpht.com/5if9qTtZDrWzJJNSmjQYfmrI3irY_VUbnrPs2rEdj_wnz1gL2w3yArx2XpOR2-iYlZBOgMRPwE54X5FRFN-2QA
Etang Pont Prussien, 49.852978,2.379231, http://lh3.googleusercontent.com/7oj2unici7uX-BTwtBIPsPR8dfuCQ_4PYlnxmdTQaEx7heVAZYds4EYGhlUePx-RNOi4tGOi0rDPx0fNXsJB
L Etang Saint Nicolas., 49.854735,2.384785, http://lh3.googleusercontent.com/W_KYz-XtlCL8RtkBCKQot8hGBKAyc2kFNLpSByl-DXi08sBeMWEEzr-LmuVXkKm_zuruM5_BCAROSgyHmR_d
Eglise De Boves, 49.844546,2.382893, http://lh4.ggpht.com/nGwLB-mYZl3btVmoGsm0rqCReNsamBJ2AvCZ5RdySGUtw5JkMstXbArVGXSWNPN1qc-qs4uaL1PjCuP2UeY
Mairie De Boves, 49.845436,2.390539, http://lh4.ggpht.com/G5eAwzOiUZXZTbpHLibFcAgH-vqBZfV8BVXfqVQV7C3oaIMSHqNH2dKFiTFToZwtPif4dIB_XX2eluk1EN4
Boves - Crucifix, 49.849632,2.391791, http://lh4.ggpht.com/BNwqb52HX0BDkg9whQvG-LK2Haey8pH9Etq_Dqji7hBv_c-qb9JrWdfE3pdCZD_n-vUXVZeKSIVQYVJJ96x0oA
Morts Pour La France 1870 , 49.842724,2.399747, http://lh3.googleusercontent.com/mpal565aHVEfH8L_dfo5-E8819SP6Xvbi1o6KHnP_FYJtiBFpFgckQT9tjPkclJnde8U3OnLMJwOYeurHOof
Clock On Wall , 49.866934,2.379886, http://lh6.ggpht.com/EXSbf6FFe0YT4x1YgGgbfJ47Yzo89qxFLZepi2k3BECH8sPwXDZzYaKBQO9XVR6bsADYAdEpkN_FqShrMX6wKg
Château D'eau Du Pôle Jules Verne, 49.868113,2.37875, http://lh6.ggpht.com/_AQq-8wW_UxxL4tPeXS2NB1utErUfz42nRpapOfEXfeGxdC4cWKkziX_lH-PgRr3mFq3ecG2JC_z6ooLPSVKjA
Château De Tronville , 49.879682,2.410509, http://lh3.googleusercontent.com/_mSk9K_uIeneTc_ZISfeiVpqtkANP8nBK9jiIv13wl8Od5BZW_m0DOv-npnaHmCJEuNqtMpsnjW6rR4G92_H
Eglise De Glisy, 49.878682,2.398972, http://lh3.googleusercontent.com/vofie8C36u8d0V1QTVDdsPrFdLkkcF2CNnD7VFcgj7GbbIw_yu0EJWFihc3qD-ALj2RyytqFFm0Cd0V-_o4
Aux Victimes De La Barbarie Nazie - Glisy, 49.878667,2.399438, http://lh3.googleusercontent.com/uMy0ADPypW6friSsKlZwU_YigEdhCvtd1gMJCKZQCWcV-Zw_5FjZgHo3IBnEbqhICYRDp4r-hKWr6fp-iLsL
Écluse de Lamotte Brebieres , 49.885284,2.408614, http://lh3.googleusercontent.com/Bd3YkskTUVsFa4V_5k4lZVpOLJYqbvY7BmwyDLeZVf36PnsxCSH1e3pXd5n1jRkWYUAx2JzJ2zcFzCaJpbI
Église De Blangy Tronville , 49.880157,2.423394, http://lh3.googleusercontent.com/rvXjTwsM3tBxtOz6oG-nQIqkZ3peZreqvHLGephTkSq3ZIahJsdu8clRR7CqrUvbWK35uAn25CoeZvKTFBxN
Église De Bussy Les Daours , 49.908974,2.43389, http://lh3.ggpht.com/280PFt9c_H8IrFq4RDymUzzTTnDIVqLonIL5HKuEGTOa2nuUa1dlcE3lElb7yTsTtSqXaOHVsJE4Ln6r9DIC
Bussy Les Daours Monuments Aux Morts , 49.909367,2.43388, http://lh4.ggpht.com/B9avH_6-mPPEQUm8CvJheGucttnGV1bF98NVA4aHT-eFA9PkxuqnwSc4chSopc1OiWhTJA5E5xqWtS8SmHuT
Parcours De Santé, 49.883908,2.352884, http://lh3.googleusercontent.com/IW_czzH7RBU-pngBSIKkwEnCT_2hVN58pum-1E9Sg5f4vvbqnZAHqngmol_eLHBFfarNXT_eXZyZ13V1zsOS
Château D'eau De Camon , 49.900127,2.357892, http://lh4.ggpht.com/npctEnuCxpTTkqRL2Di_FzZNogrdPsRbIsn50IKWd7sOnzhzcSKqGEJeiHNd_1W1bjYYH24qoZmVzBkTmhfa
Gargouilles, 49.880783,2.304883, http://lh3.googleusercontent.com/2-5Kavk36RkWzoHz3QnixOPazl5km-4Skj6TYpYTRIBHoH79_MRvpJ66DkUTqiLBsqGEasx6G0dH30jintvQ
Hommage de l'Amiens Athletic Club, 49.880843,2.302223, http://lh3.googleusercontent.com/0Zi4GqXQoriSw_Ua-_xpJARpP1imPzF3o9RFgtBIy7Bl4tS3JScA8ofad8KH7plKJiFedqsxnjoJszNR5xEOQg
Square Beau Regard, 49.880641,2.302952, http://lh5.ggpht.com/eCMj1s1_BJljrGxxOp0mjj2MsCGJoNLY6XW7h5zIxCG_OvbMrCIEkksqLYQiuwSzXM_pM_nGQpcjFysQO1zA
Centre Zen, 49.880655,2.307142, http://lh4.ggpht.com/mQegoW0i00b13T7VEqdZ5eiDJmx8ALa5jauf9yO9nC9SuD0802GWG6oa7_aNioyBCSprCCDddJo8YAYbjiA
Indépendance Des Syndicats, 49.887122,2.310025, http://lh4.ggpht.com/dycR1SJJYFm_pVYvsQ9W5kPY6If6y5xkJy1hDnaSiM15lDgAut2kkK1uUqoSLtmZ5GysBGa_FfEnrtS9cC0
Parc de jeux Dejean, 49.888332,2.31146, http://lh3.googleusercontent.com/O7MA_CLKwIhRs5JUezYt2xaCdCul1lRKEvH9IhMtOHJPeY3TQPhcO8kVR7bMwlb3c7bYaVX42CDkssaq-rT5
Le poilu, 49.886475,2.308841, http://lh3.googleusercontent.com/cEVvhzT8OfLwLeuF-2RXmskdR2c66rLnCDMNMjkBYR7LCGwYE7fNAmIsuYlHVRGoifM8m0d_tKnG0hDrp9i8
Vieille sculpture sur une maison, 49.885878,2.315033, http://lh4.ggpht.com/ROkGF1FixxaL9VrCv58ObZFZuA8bbhXh5Rnn-3ThN5ZUiSLz8ZGE1UJytnUzQSvjkszhLo3_BvpDGGE0i2k
notre dame des anges , 49.885903,2.306301, http://lh4.ggpht.com/MdV5Fs7JGJ77yhQ6Q0Gu-FuzpXLPJ04sdOdb6xrfDroxIbYBiMHLdGnxPYsADtYy3dZoS9jEwNTcfnErGwp2
L'Orange Bleue, 49.888075,2.307017, http://lh4.ggpht.com/KJ69-2XZu7_zK_PLZ5CbLXmHADdw5VPDq_J3xCREcBtO9_m9cqgFPcnMDCFTz4UzxDUbOijaRjNEbh3F9vd6mQ
Caserne De Jean, Amiens, 49.888511,2.311894, http://lh3.ggpht.com/5I4JdP9ndXHHE3K2z1qJmNN8B2zHWSX5oM-aYepcr02Noxso1iafVtYTn7Py73vwqdZj95OFshEHylDV_ihHHKtbG6xBP5Hh00XDvl0S0CjirXj2
Jesus Christ, 49.887438,2.308298, http://lh5.ggpht.com/c2TxDh-dNiXLH-I6LVCJBCTye6dC0pDJzt27x714LE0pAG_6CKVW0wAljn09TyGZ-GauGlWF6U6qYRuZz137
Plaque Commemorative, 49.888061,2.313068, http://lh4.ggpht.com/R-KC8ECKMeq8ESWRrK6zdA0nwqzLbCN5I_vcbVEVfhiZtSF1vlDq-iptUszYT64oG8XVQEwi6XNIoRS0giu_
Statue D'Alphonse Fiquet, 49.88725,2.314707, http://lh4.ggpht.com/lk9gtAoAubIaPbMS7P5xhH_ftoXIBI7Ti4PySVHpY3iGyw8LWMGbVuSrWxrJB4P5MuSbLo9dQVCfaULWfUM0
Rosace Du 7, 49.886797,2.315226, http://lh6.ggpht.com/7-Ii6sMxg2HVTP3ot55C6QblkScDgb9ShXBpKa0RPm_R5_oTiL3Np5B7Acmt3hA8MAGqzSPrkWVhK4lnwuo
Plaque Du Parc Public, 49.883544,2.306874, http://lh4.ggpht.com/-RUodcuwWYuFbFT63FfL29OWb6B5j71VG1ojkcrT4qDINuG3vsYaHWM0xxQUL4NXC-ap6B3KmKiYB1YSRbMU
House of the Pine Cones, 49.882166,2.306575, http://lh3.ggpht.com/xPrr8hjtp735bbFNKIjEtseG4xeOIKrM-4-0FpD19JMla6iPJS9_BOJq1LqrZhk-dQIYz6b-rItPDWdz8KBN
Chapelle, 49.888272,2.31251, http://lh3.googleusercontent.com/3aUwqeSJz4BBMjKXIuP3RHhGJL_5ZN8lg3S-iiEhrBAyjlshR9xLT2gpN6Xr02evHXl0CwDS_bznUHDdazS1
Église Du Conservatoire De Picardie, 49.886017,2.31066, http://lh3.ggpht.com/SHm77dxKZmLyjQZEmw9y39Z4Hf2GRgQJ8TQGK_ps2-FSfSqUHLhMkGSK_KLRgKtxmIvZgyy948spx2Ms0-nX
Plaque commémorative d'Ernest Prarond, 49.885436,2.313855, http://lh4.ggpht.com/VR6q3INmJNTVGTTKK3ZHYURqrC3NoHnkl6rpJ_5eIKN8el5lTBs7nLWHm_uLApe1IPwxEkG5wH2B9EkKcK68HA
Centre Sportif Auguste Janvier, 49.887424,2.313436, http://lh6.ggpht.com/gkGc8PgA1wkJuU6dmrJSFjOxITs4tB7QNHzh6W5IHUvBmYGNWPP6YAF0yukVpjKRZPLrl5IeLy7QQ0RFGgKx
Eglise Sainte Anne, 49.887438,2.30731, http://lh4.ggpht.com/WQ6oSPYKLBJnIDV6NKnpLu92oFjfe4KdSWO0a3XH27WjdwazkOfTIVDpi8qNZwLcNCmxuoHsCF44tqXdyjQkeKlIsavIhlqz8O6tTtC4ZvaEtsfZCA
La rose du 108, 49.882146,2.313718, http://lh3.googleusercontent.com/WmSYrtwxU74Eb9gJMqFAV_xxS-Q69Tr751vkl6VWyf1bsFrk2icWsjgEy6seQtlcyKG6BK-T1W5e1WKFXDTyig
Les Petites Soeurs Des Pauvres, 49.886616,2.312918, http://lh3.ggpht.com/DR2ttFWanCjU5exBwKRjNFqAkoveUR5um_9BBPm0srNKYnr2rAW0XhSJS1Uug6k-RFPN4tQDoNpNLoK9fe4
Fructus Laboris, 49.882748,2.307508, http://lh3.ggpht.com/bXK4KCcpXG7U5u3h_pCRo3a5sPZgkBKNm6B4qgreyD4UoY-SVkyxtWYnIbS90awMCBU_XjQVcy1X6wK37dg_
Ancienne Borne Kilométrique, 49.892234,2.328605, http://lh5.ggpht.com/Cn13V269sXFNAwhCHwz2xz-JOSRhDdyMyUHz-dsae6b860Iyv0Bqur64FMKuIzlQF33TGX0AXeONWHFljAc
Plate-Forme De Tri - La Poste, 49.890435,2.321479, http://lh5.ggpht.com/lh-mrCX8HQKa94yCWqJJn-Iuu1H1T_vJGLKTQSx2iLDvsqX-d-KSqrQna4UxDR-TOLKhVLokj8D_8u8GitUcow
La Battelerie, 49.893065,2.326982, http://lh3.googleusercontent.com/27cXy9KqvNdtL9HcGZSnRjhrwFA7-zHEwlGcYOoH9-OpZh5tG2o59iLKql8hgWAdgt78r9R24FdSo61M9ZVq
Les Passerelles, 49.894074,2.318522, http://lh5.ggpht.com/gBA6-K2WZlkbFbiP3zv7-QngneyEbZLRKbajLxRvWnF65iZTacdlsA2ry_ttMdcYikQkJwBjNmQ3wbRcYdA
Les Chalets, 49.894138,2.319215, http://lh4.ggpht.com/v_Kbz7ImCdEffH42tEmajVZGMk1Rj4yPw7rl3qXFqeFyKe2A4ez6T28SMTH47mhlN5AUQjVw-rsMSbQcGVTZrw
La Cathédrale, 49.894019,2.321155, http://lh6.ggpht.com/dpFEUI8Yp7YfHfECCxUx8q5tTh1YnzJZ1IOUvyXtW0OoXIi0L3z5isGJWfFoErdtsN4FCHbQwDkvj-buFCz0
La Poste De Camon, 49.887679,2.343282, http://lh6.ggpht.com/kmKYJDvGM4h1XKWQQa7rB_f_fEybBzdNxLoFUdE5XlgT8uu3DjFSlIBKfiDDh6yAfjJtf3KyIVcflkANyd8Arw
Église De Camon , 49.88706,2.346232, http://lh5.ggpht.com/IV0T56A433W2XrRmIer9zagYT2ywElxi1lJzn9zGt4yLgB-UG3VudenCupBkpFD_GBruYmDUZoIGyLsJrko
Les Hortillonnages, 49.885,2.351132, http://lh3.googleusercontent.com/O8J3EFi8ImBiM9m_XgK1271O_UWGIf2DeK_IZQ048DYjWlS2593iSwq42973kU_xZdp7BFNCs36kHpLeMB0org
Aux Portes Des Hortillonnages, 49.884595,2.35107, http://lh3.googleusercontent.com/L6dONFB4cEFTyy9TYHW13EIipdA5HRhHDDSapHP8AOyjA7TDtY-yVc7hqxlB8JJ7mprkOJGcoKGMXYPEs1Ja
Hommage Aux Morts De La Commune De Camon, 49.887402,2.345266, http://lh4.ggpht.com/u5x13UiEFYqpymJFduydMJU2wO2DTH3RCSiU46ZP8-mjXw0jhdX4Fgi6ACVPdgP_SUDV2T3vMtg4rjEw8WZ-
L es Ports À Fumiers, 49.884089,2.3487, http://lh3.googleusercontent.com/82-BboGUIII1gU4U4eQIVyx_-p2beek3-tywsN5Ewh3eJHLdWjC8xWboSVLj-UnSI7MG2YXSvGhvbiQX2WqB
La Chasse, 49.89126,2.332947, http://lh5.ggpht.com/UAfDjCew3fpNzwQwHCduMuxrd4KFQvRi_yoeqPA6PMxVYc49szwYIwTJsk-ynGmpGWUKKdSwomr8n_3wohN7
Borne Des Couleurs Des Hortillonnages, 49.892379,2.337182, http://lh3.ggpht.com/xk7bBkZ959BxuyiG6yd7qTvIb5DtECDLDjj8mE3fwRIzOyOEs4b2aDagFUXrpuGidzDl2g2jXru96kQmcM0
Wooden Pylon, 49.891161,2.337138, http://lh3.googleusercontent.com/jFRACoCEcSWs8XUmUuc1qja8Y2uZpnZ3Ozhm7gc7GpWYxnsjWMwTk2_Q5Bb6Z8ML695CFZtGFiZKLCNpTtJ8
Une Source D'inspiration, 49.891201,2.331477, http://lh5.ggpht.com/il4uhy4ZaZI2i4o5qyHuCyxlWeSDRtdzi1THhdbOpP4o33hsUHCvs0U-SHFyIsh6qRuydFiTM-Obs9JSo3o
La Chasse aux Cygnes, 49.890755,2.335169, http://lh4.ggpht.com/3kCq23d4bLNm0ZnZ_Mc77YumFlObnMqIUfq9Ofx1vzl64sA29CUWX-iALiqUHTATmcc1WLE4csndvSOrTlM
Faune et Flore des Étangs et Marais, 49.891282,2.334109, http://lh5.ggpht.com/iFrgae7UAdlyQC3NZ8Q6jBUT0c8U_8MLgpkGCBI-Rjaw_wDXP6d_0QdgT8wWywKPHeEAw2hFJZB551ZxlvQJ
Chés Intailles, 49.891199,2.333536, http://lh4.ggpht.com/8-6723Be8uE5FTP3IMQNTranfuKE06nLdfwYwmC34jfS66BItGrhShBqdaydpvZYwtCradrgbENN3P2XLm-8
Anciens Garages St Christophe , 49.882432,2.326161, http://lh3.googleusercontent.com/_ddXa3PVxUtf76IBuz_Zou4plafUanZzMdQkQTcfjO_1kmqMul3mnsT2Jf4sLrffdYWOROT0urwODCK9PLaD
Les Dieux Grecs, 49.883258,2.325772, http://lh3.ggpht.com/Q2mXD4H398jcZZqvXyms3zTn47XG_ihWFtbe0qGqeKwJxO_uM4mT-yUseX1WLU-qKQFg59kdEr22EPM6R89L
Résidence Des Échevins Art , 49.887788,2.318067, http://lh4.ggpht.com/J32rM6LDHoTZwzbmuBuxmI4ku6TfCnpYmmCqACvM07G0rcQ24ntpKS_codbRgRIg5lbPYAtQ8ulxRWxbvaeB
Plaque 1894, 49.884014,2.326206, http://lh3.googleusercontent.com/ck_WancGxeS8_uPJtmKfSqc_PREkDQgrgkhUl8Roxb4pjP3tW_BCut9_zbVKs6LFY66gatcTVN5-elV6tU32
Agence Postale Des Platanes, 49.884708,2.321085, http://lh3.googleusercontent.com/rGlrJQ9NKsWh2e7MsZT97q9A1nJgMW0P-BfJ3hx-MGHuJZNzJ3NnaEMurreXkPafk90fQDO66E_8a7c8U9ey
Amiens Haltérophilie, 49.885825,2.328546, http://lh5.ggpht.com/jbJCIJzxu_BgDkFjkCkyxNFae0XxZ7JptuuW1XaIsSeytaep4-bUVrouB6KBsZWpqO_Z32FJmIS9uNbuGw
Mémorial Aux Instituteurs Morts À La Guerre, 49.885139,2.321149, http://lh4.ggpht.com/pImrG7ftMttIIOarEmToHPxslOR2qYpVcwuFv7-se3bDKKagw8AGICt5HwzmcvxJrE8SRv_rX2wuF-xo5jA_
Terrain de Street Hockey, 49.886468,2.327349, http://lh6.ggpht.com/Muvxe4fUfAO45pY_odOD5Cj9KIDG1EN62bD08hjQjv6HcXBz82MeEIQBVy18DMWX-g6hjlvYdDWDlyP75I03
Fresque Grecque , 49.884051,2.326586, http://lh3.googleusercontent.com/0948IU5eaBcwvEymzMUMgZcDEtgpdiVVdKtU_TJt8wu062oXnFAXPdmGNAuyB6JAxSUq6lEvG_05Yt-nzGGv
La Ronde des Anges, 49.887491,2.323058, http://lh3.ggpht.com/gGQ1d8Yd46ncOymc2cfdzRhYkE8PlIoTIiy9Q8UhX7qdeJ1RZn0jcX9a0oyudU-1PvG-QRhMUMCi1yl5kBiK
Maison Paroissiale St Etienne, 49.882977,2.32218, http://lh4.ggpht.com/-rI1KlUm3eM5Ljk96d4nI9vYwaRRw8lxM-CY0tD-v4X7fWJIwG97xfPM-xyaKOLb0PM6Vq5hJLqiwrtoQbi4
Maison Écusson Royal, 49.884502,2.321475, http://lh3.googleusercontent.com/6Ax9Y2zPzOW40w8HbZ3LZO4lThe4hhbQR1C5yn_Vr_iJDSurWqpaeZfd8sQ5pTq1QCGoE-kQoErB7HB940c
église Saint Riquier , 49.883253,2.324759, http://lh5.ggpht.com/RrhqEgPWxLi8uGOzr5GWHg567M6kg_ZzbP0x7wxezQrLiT-BUEuoRln6YC5qx7TSwHwvcNqCms-fd5P8ZPYDmQ
Sculpture Murale Masque Grec, 49.883448,2.326125, http://lh3.googleusercontent.com/YyBoW11GU7YoSYp8ZEM566yFggD_kxp32jmyvHBumtg6kyYDC-t2B0a_N_elTiheLPT2qFqrXt7Di9bsp-OW
Jeanne D Arc, 49.882673,2.325971, http://lh3.googleusercontent.com/OByx_QQLkxv_M0sNaFUJwrZKEWSySU1TRBYt-lLVahx8_5YHCJJQA5kTm_81tOPLAm1VlwBCVeGorWpThaU
cabine de téléphone anglaise, 49.884042,2.323562, http://lh6.ggpht.com/YxfNpBmQZGvl88tDrsHNYMDC96bSSQP5JJLFwRQdUP_DdfuH3RRuCCntred9GrnHeCwvL776DRSD9CwgWDw
Mairie De Rivery, 49.900756,2.321628, http://lh5.ggpht.com/9v9rV3gvGxoYmDmmYhi-fwBTd8TZPLQUaB2DD6F2EY1eXhpPUbdjN0_EwkJ91_BZy_RKyxk7LZsqgcRK7950_Q
Paroisse St François D'assise, 49.902126,2.32465, http://lh4.ggpht.com/AcooxkOTndHtKfQ4Tx-3nksSP7mEs4QyZcqaYRTLT_ueR8ShuKeDDgHoZw7ZooI1rgEA79NOcf1mEduB3RFdYQ
Pont Multicolore, 49.885142,2.330203, http://lh5.ggpht.com/_cUd4ONKHQyWUxgsJ3uAztI6KxoLT2gJq8fJXGb7C6bVokgo4a6YpoFA3m4pN-_tn_0XupTtgHFqeaE7svtU
Le Maraîchage, 49.886132,2.33738, http://lh6.ggpht.com/W5_ufz4cDDb6WMz1J78TBzY5-YBOtsFRa6xLtAC_24ZRUvAiidwhJL7zI6qS7v1hQMPSWLm5Xr_mX3QXY14
O Crux, Ave , 49.885098,2.330096, http://lh5.ggpht.com/-mMHDNpppYf9hFI5uKVNOhJiui9R4SJILfyn1jbGFdLevYLYxrIzK7Z79JdsF__297tmbJpZ7F1PeMrJuYHK
Modernist Church, 49.885791,2.330721, http://lh5.ggpht.com/nRH74qI7x7agEe_BgJDuZ3TSfKjRpElt-kBx0-d5nE3uEUKqqKzhQ0j8MAKTihbQ4Lvir-jROxKCIr_6bmgZ
La Borne de Camon, 49.887056,2.336484, http://lh4.ggpht.com/fBhqSJdFNdG5YpqPHEkCgpLQuuZhhBZHPF_m3E6UOxhTXg5KGOpwnZ5zimgVDhMGbvUkTiekxCryr5z_-PiQ
Les Guinguettes, 49.887721,2.335723, http://lh6.ggpht.com/3lTe7Bo7se6SzNOeyZ1wM4D00AQ6_JNzuHBxK6SWtxvY1Zg-3sgXAWcoqVWXzsJKb4tNrx9tmCaqbMD2dviM
Neuville Public Library Historical Plaque, 49.884937,2.329552, http://lh5.ggpht.com/EBLBu5V8iOIhdwBAB4gjPLfM4ucr4Z5m-JwGdFjC_i43p7lN0ygGi0k1-6NZWg-Y9yMHXFG_tcvYXcqAGNOeeg
Au Rendez-vous des Pêcheurs, 49.887957,2.332907, http://lh5.ggpht.com/jumzrFdUWBucMbgIK9DM1cihsv0FVC5t8eJoPL-S22Zw4rXuzK3QpZW0oEpEcIsKQUvZqVztRhj-JDQyNN7Q
Église Saint Geoffroy, 49.884011,2.304414, http://lh4.ggpht.com/0plFPsN65qxWzYKB3ZhW4lq4C__MiVsBrK16s9o4zRTbf2E7jah1_-P0FsM80kVczUiWhSd-mwzoCD5QSUg
Immaculée Conception, 49.88582,2.305446, http://lh5.ggpht.com/byOz1LUQFq04RVS2S9y4LEp6QNcyDQs-mP6LCvVsRA_FabjL4bKbR__O1Uy9ReptGh1Nr5s6-n8GRYngwgZz
Jules Verne, 49.888248,2.30373, http://lh6.ggpht.com/pzd9X8x9p6q5TWFao1R7nvSPvj3CDYYQKaLmM9996f66DJqaTvZq6wQu80TxXPhoqH_qEfHaTSAJqFr8nZo6
Fenêtre Décorée, 49.883016,2.30463, http://lh6.ggpht.com/wuH0tJAKLJK5zThQ7_4dv8gRzI0cN-EruFQ0LerP2HBbc8tqztv2fS0gjmYv6T6Ds2gkxjCnEWRylsRXT9ru
